DATE,HU
2019-01-13,64.49579831932773
2019-01-20,74.98319327731092
2019-01-27,67.05882352941177
2019-02-03,66.49579831932772
2019-02-10,67.80672268907563
2019-02-17,61.714285714285715
2019-02-24,62.15126050420167
2019-03-03,54.89915966386555
2019-03-10,62.42016806722689
2019-03-17,55.0
2019-03-24,54.69747899159664
2019-03-31,53.78151260504202
2019-04-07,66.03361344537814
2019-04-14,57.865546218487395
2019-04-21,67.2016806722689
2019-04-28,62.134453781512605
2019-05-05,57.38655462184874
2019-05-12,56.27731092436974
2019-05-19,51.470588235294116
2019-05-26,55.66386554621848
2019-06-02,47.33613445378152
2019-06-09,47.806722689075634
2019-06-16,50.94957983193277
2019-06-23,50.74789915966386
2019-06-30,45.83193277310925
2019-07-07,50.890756302521005
2019-07-14,50.76470588235294
2019-07-21,51.78151260504202
2019-07-28,48.016806722689076
2019-08-04,51.78151260504202
2019-08-11,52.226890756302524
2019-08-18,50.15966386554622
2019-08-25,55.69747899159663
2019-09-01,57.957983193277315
2019-09-08,54.680672268907564
2019-09-15,61.30252100840336
2019-09-22,66.8655462184874
2019-09-29,59.378151260504204
2019-10-06,58.436974789915965
2019-10-13,61.61344537815127
2019-10-20,64.90756302521008
2019-10-27,72.00840336134453
2019-11-03,71.82352941176471
2019-11-10,65.83193277310926
2019-11-17,71.26050420168067
2019-11-24,74.26050420168066
2019-12-01,76.17647058823529
2019-12-08,81.5294117647059
2019-12-15,70.92436974789916
2019-12-22,75.21008403361346
2019-12-29,71.94117647058823
2020-01-05,77.15966386554621
2020-01-12,73.99159663865547
2020-01-19,70.66386554621849
2020-01-26,81.70588235294117
2020-02-02,74.81512605042018
2020-02-09,72.36134453781514
2020-02-16,75.79831932773108
2020-02-23,68.46218487394958
2020-03-01,60.11764705882352
2020-03-08,62.403361344537814
2020-03-15,63.470588235294116
2020-03-22,75.55462184873949
2020-03-29,68.83193277310924
2020-04-05,72.84873949579833
2020-04-12,69.67226890756304
2020-04-19,75.0672268907563
2020-04-26,72.73109243697479
2020-05-03,61.72268907563025
2020-05-10,60.55462184873949
2020-05-17,71.5126050420168
2020-05-24,53.26890756302521
2020-05-31,55.11764705882352
2020-06-07,61.46218487394958
2020-06-14,56.470588235294116
2020-06-21,57.252100840336134
2020-06-28,52.0672268907563
2020-07-05,51.857142857142854
2020-07-12,52.420168067226896
2020-07-19,50.89915966386555
2020-07-26,50.53781512605042
2020-08-02,49.0672268907563
2020-08-09,48.87394957983193
2020-08-16,54.78151260504201
2020-08-23,50.65546218487395
2020-08-30,53.55462184873949
2020-09-06,52.47899159663865
2020-09-13,51.14285714285714
2020-09-20,63.15966386554622
2020-09-27,58.87394957983193
2020-10-04,57.554621848739494
2020-10-11,62.60504201680672
2020-10-18,57.008403361344534
2020-10-25,69.33613445378151
2020-11-01,66.50420168067227
2020-11-08,76.9579831932773
2020-11-15,77.05882352941177
2020-11-22,71.6218487394958
2020-11-29,77.3781512605042
2020-12-06,71.36134453781513
2020-12-13,73.81512605042018
2020-12-20,79.68067226890756
2020-12-27,72.89915966386556
2021-01-03,67.63025210084034
2021-01-10,79.71428571428571
2021-01-17,70.03361344537814
2021-01-24,74.05882352941175
2021-01-31,75.69747899159664
2021-02-07,72.84873949579831
2021-02-14,72.11764705882354
2021-02-21,67.69747899159663
2021-02-28,72.89075630252103
2021-03-07,75.3781512605042
2021-03-14,66.36134453781513
2021-03-21,58.88235294117647
2021-03-28,57.98319327731093
2021-04-04,55.03361344537815
2021-04-11,66.70588235294117
2021-04-18,63.32773109243698
2021-04-25,67.03361344537815
2021-05-02,71.47899159663865
2021-05-09,57.436974789915965
2021-05-16,54.88235294117647
2021-05-23,56.47899159663866
2021-05-30,56.73109243697479
2021-06-06,62.60504201680672
2021-06-13,50.89915966386555
2021-06-20,59.01680672268907
2021-06-27,54.94957983193278
2021-07-04,51.32773109243698
2021-07-11,52.4873949579832
2021-07-18,50.27731092436975
2021-07-25,48.344537815126046
2021-08-01,56.21008403361344
2021-08-08,54.042016806722685
2021-08-15,50.05042016806723
2021-08-22,54.38655462184874
2021-08-29,57.563025210084035
2021-09-05,65.47058823529412
2021-09-12,60.09243697478991
2021-09-19,67.10084033613444
2021-09-26,68.17647058823528
2021-10-03,66.08403361344538
2021-10-10,64.25210084033613
2021-10-17,65.08403361344537
2021-10-24,66.86554621848738
2021-10-31,71.84033613445378
2021-11-07,65.57142857142857
2021-11-14,68.86554621848738
2021-11-21,73.70588235294117
2021-11-28,76.10924369747897
2021-12-05,69.97478991596638
2021-12-12,71.71428571428571
2021-12-19,74.80672268907564
2021-12-26,82.73949579831934
2022-01-02,71.14285714285715
2022-01-09,69.27731092436974
2022-01-16,69.48739495798317
2022-01-23,69.46218487394958
2022-01-30,61.773109243697476
2022-02-06,61.907563025210095
2022-02-13,67.81512605042018
2022-02-20,64.01680672268907
2022-02-27,62.99159663865545
2022-03-06,68.30252100840336
2022-03-13,72.11764705882354
2022-03-20,76.89915966386555
2022-03-27,75.74789915966387
2022-04-03,63.88235294117647
2022-04-10,60.89915966386554
2022-04-17,64.21848739495799
2022-04-24,67.40336134453781
2022-05-01,62.30252100840336
2022-05-08,62.63865546218488
2022-05-15,52.84033613445378
2022-05-22,49.890756302521005
2022-05-29,52.02521008403362
2022-06-05,53.319327731092436
2022-06-12,49.705882352941174
2022-06-19,42.008403361344534
2022-06-26,54.4873949579832
2022-07-03,53.10924369747899
2022-07-10,50.352941176470594
2022-07-17,38.2436974789916
2022-07-24,46.1764705882353
2022-07-31,52.51260504201681
2022-08-07,49.02521008403362
2022-08-14,47.7310924369748
2022-08-21,49.30252100840336
2022-08-28,57.40336134453782
2022-09-04,56.445378151260506
2022-09-11,53.621848739495796
2022-09-18,62.92436974789916
2022-09-25,62.773109243697476
2022-10-02,56.77310924369748
2022-10-09,64.06722689075632
2022-10-16,67.00840336134455
2022-10-23,68.95798319327731
2022-10-30,60.2016806722689
2022-11-06,67.92436974789916
2022-11-13,72.2016806722689
2022-11-20,73.1344537815126
2022-11-27,72.85714285714286
2022-12-04,73.87394957983193
2022-12-11,84.15126050420167
2022-12-18,82.12605042016808
2022-12-25,74.94957983193278
2023-01-01,67.78151260504201
2023-01-08,78.21848739495799
2023-01-15,74.96638655462185
2023-01-22,64.05882352941177
2023-01-29,64.57983193277312
2023-02-05,61.55462184873949
2023-02-12,69.57983193277312
2023-02-19,62.64705882352941
2023-02-26,64.19327731092437
2023-03-05,57.30252100840337
2023-03-12,65.67226890756302
2023-03-19,57.36134453781512
2023-03-26,55.11764705882353
2023-04-02,48.94117647058824
2023-04-09,46.83193277310924
2023-04-16,49.991596638655466
2023-04-23,52.739495798319325
2023-04-30,52.75630252100841
2023-05-07,48.96638655462185
2023-05-14,52.96638655462185
2023-05-21,50.08403361344538
2023-05-28,68.6890756302521
2023-06-04,66.36134453781513
2023-06-11,64.63865546218487
2023-06-18,55.403361344537814
2023-06-25,55.89915966386555
2023-07-02,53.294117647058826
2023-07-09,54.226890756302524
2023-07-16,50.60504201680672
2023-07-23,50.8235294117647
2023-07-30,51.5126050420168
2023-08-06,47.54621848739495
2023-08-13,50.83193277310925
2023-08-20,51.73109243697479
2023-08-27,47.24369747899159
2023-09-03,57.69747899159664
2023-09-10,61.798319327731086
2023-09-17,68.83193277310924
2023-09-24,60.134453781512605
2023-10-01,58.72268907563025
2023-10-08,59.117647058823536
2023-10-15,59.33613445378151
2023-10-22,68.3529411764706
2023-10-29,69.436974789916
2023-11-05,68.21848739495799
2023-11-12,67.63865546218489
2023-11-19,72.83193277310926
2023-11-26,65.50420168067227
2023-12-03,74.69747899159664
2023-12-10,75.53781512605042
2023-12-17,69.19327731092437
2023-12-24,69.32773109243698
2023-12-31,71.5378151260504
2024-01-07,71.28571428571429
2024-01-14,74.45378151260503
2024-01-21,74.73109243697479
2024-01-28,70.9075630252101
2024-02-04,72.15966386554622
2024-02-11,68.9747899159664
2024-02-18,69.63865546218487
2024-02-25,63.8235294117647
2024-03-03,61.470588235294116
2024-03-10,66.52100840336136
2024-03-17,63.403361344537814
2024-03-24,62.252100840336134
2024-03-31,70.63865546218487
2024-04-07,56.840336134453786
2024-04-14,51.260504201680675
2024-04-21,56.470588235294116
2024-04-28,58.47899159663865
2024-05-05,57.865546218487395
2024-05-12,50.5126050420168
2024-05-19,58.87394957983193
2024-05-26,54.89075630252101
2024-06-02,53.42857142857142
2024-06-09,52.7310924369748
2024-06-16,57.45378151260504
2024-06-23,55.689075630252105
2024-06-30,58.80672268907563
2024-07-07,52.96638655462185
2024-07-14,52.26050420168067
2024-07-21,48.06722689075631
2024-07-28,47.88235294117647
2024-08-04,46.79831932773109
2024-08-11,48.66386554621848
2024-08-18,52.71428571428572
2024-08-25,54.46218487394959
2024-09-01,60.831932773109244
2024-09-08,62.24369747899158
2024-09-15,53.73109243697479
2024-09-22,65.6218487394958
2024-09-29,59.77310924369747
2024-10-06,64.0420168067227
2024-10-13,68.89075630252101
2024-10-20,73.52941176470587
2024-10-27,75.89075630252101
2024-11-03,81.25210084033614
2024-11-10,78.34453781512605
2024-11-17,78.87394957983193
2024-11-24,72.22689075630252
2024-12-01,76.74789915966387
2024-12-08,72.42016806722688
2024-12-15,73.74789915966386
2024-12-22,68.84033613445376
2024-12-29,73.39495798319327
2025-01-05,74.57142857142857
2025-01-12,70.2016806722689
2025-01-19,62.722689075630264
2025-01-26,76.07563025210084
2025-02-02,69.29411764705883
2025-02-09,71.91596638655462
2025-02-16,72.73949579831933
2025-02-23,73.26050420168067
2025-03-02,70.74789915966387
2025-03-09,79.67226890756302
2025-03-16,74.31932773109243
2025-03-23,74.30252100840336
2025-03-30,64.16666666666666
